source,target,cluster_id,expected_cluster_size,topology
size_014_chain_01_node_002,size_014_chain_01_node_003,size_014_chain_01,14,chain
size_014_chain_01_node_003,size_014_chain_01_node_004,size_014_chain_01,14,chain
size_014_chain_01_node_004,size_014_chain_01_node_005,size_014_chain_01,14,chain
size_014_chain_01_node_005,size_014_chain_01_node_006,size_014_chain_01,14,chain
size_014_chain_01_node_006,size_014_chain_01_node_007,size_014_chain_01,14,chain
size_014_chain_01_node_007,size_014_chain_01_node_008,size_014_chain_01,14,chain
size_014_chain_01_node_008,size_014_chain_01_node_009,size_014_chain_01,14,chain
size_014_chain_01_node_009,size_014_chain_01_node_010,size_014_chain_01,14,chain
size_014_chain_01_node_010,size_014_chain_01_node_011,size_014_chain_01,14,chain
size_014_chain_01_node_011,size_014_chain_01_node_012,size_014_chain_01,14,chain
size_014_chain_01_node_012,size_014_chain_01_node_013,size_014_chain_01,14,chain
size_014_chain_01_node_013,size_014_chain_01_node_014,size_014_chain_01,14,chain
size_014_star_02_node_001,size_014_star_02_node_002,size_014_star_02,14,star
size_014_star_02_node_001,size_014_star_02_node_003,size_014_star_02,14,star
size_014_star_02_node_001,size_014_star_02_node_004,size_014_star_02,14,star
size_014_star_02_node_001,size_014_star_02_node_005,size_014_star_02,14,star
size_014_star_02_node_001,size_014_star_02_node_006,size_014_star_02,14,star
size_014_star_02_node_001,size_014_star_02_node_007,size_014_star_02,14,star
size_014_star_02_node_001,size_014_star_02_node_008,size_014_star_02,14,star
size_014_star_02_node_001,size_014_star_02_node_009,size_014_star_02,14,star
size_014_star_02_node_001,size_014_star_02_node_010,size_014_star_02,14,star
size_014_star_02_node_001,size_014_star_02_node_011,size_014_star_02,14,star
size_014_star_02_node_001,size_014_star_02_node_012,size_014_star_02,14,star
size_014_star_02_node_001,size_014_star_02_node_013,size_014_star_02,14,star
size_014_star_02_node_001,size_014_star_02_node_014,size_014_star_02,14,star
size_014_cycle_03_node_001,size_014_cycle_03_node_002,size_014_cycle_03,14,cycle
size_014_cycle_03_node_002,size_014_cycle_03_node_003,size_014_cycle_03,14,cycle
size_014_cycle_03_node_003,size_014_cycle_03_node_004,size_014_cycle_03,14,cycle
size_014_cycle_03_node_004,size_014_cycle_03_node_005,size_014_cycle_03,14,cycle
size_014_cycle_03_node_005,size_014_cycle_03_node_006,size_014_cycle_03,14,cycle
size_014_cycle_03_node_006,size_014_cycle_03_node_007,size_014_cycle_03,14,cycle
size_014_cycle_03_node_007,size_014_cycle_03_node_008,size_014_cycle_03,14,cycle
size_014_cycle_03_node_008,size_014_cycle_03_node_009,size_014_cycle_03,14,cycle
size_014_cycle_03_node_009,size_014_cycle_03_node_010,size_014_cycle_03,14,cycle
size_014_cycle_03_node_010,size_014_cycle_03_node_011,size_014_cycle_03,14,cycle
size_014_cycle_03_node_011,size_014_cycle_03_node_012,size_014_cycle_03,14,cycle
size_014_cycle_03_node_012,size_014_cycle_03_node_013,size_014_cycle_03,14,cycle
size_014_cycle_03_node_013,size_014_cycle_03_node_014,size_014_cycle_03,14,cycle
size_014_cycle_03_node_014,size_014_cycle_03_node_001,size_014_cycle_03,14,cycle
size_014_binary_tree_04_node_001,size_014_binary_tree_04_node_002,size_014_binary_tree_04,14,binary_tree
size_014_binary_tree_04_node_001,size_014_binary_tree_04_node_003,size_014_binary_tree_04,14,binary_tree
size_014_binary_tree_04_node_002,size_014_binary_tree_04_node_004,size_014_binary_tree_04,14,binary_tree
size_014_binary_tree_04_node_002,size_014_binary_tree_04_node_005,size_014_binary_tree_04,14,binary_tree
size_014_binary_tree_04_node_003,size_014_binary_tree_04_node_006,size_014_binary_tree_04,14,binary_tree
size_014_binary_tree_04_node_003,size_014_binary_tree_04_node_007,size_014_binary_tree_04,14,binary_tree
size_014_binary_tree_04_node_004,size_014_binary_tree_04_node_008,size_014_binary_tree_04,14,binary_tree
size_014_binary_tree_04_node_004,size_014_binary_tree_04_node_009,size_014_binary_tree_04,14,binary_tree
size_014_binary_tree_04_node_005,size_014_binary_tree_04_node_010,size_014_binary_tree_04,14,binary_tree
size_014_binary_tree_04_node_005,size_014_binary_tree_04_node_011,size_014_binary_tree_04,14,binary_tree
size_014_binary_tree_04_node_006,size_014_binary_tree_04_node_012,size_014_binary_tree_04,14,binary_tree
size_014_binary_tree_04_node_006,size_014_binary_tree_04_node_013,size_014_binary_tree_04,14,binary_tree
size_014_binary_tree_04_node_007,size_014_binary_tree_04_node_014,size_014_binary_tree_04,14,binary_tree
size_015_chain_01_node_001,size_015_chain_01_node_002,size_015_chain_01,15,chain
size_015_chain_01_node_002,size_015_chain_01_node_003,size_015_chain_01,15,chain
size_015_chain_01_node_003,size_015_chain_01_node_004,size_015_chain_01,15,chain
size_015_chain_01_node_004,size_015_chain_01_node_005,size_015_chain_01,15,chain
size_015_chain_01_node_005,size_015_chain_01_node_006,size_015_chain_01,15,chain
size_015_chain_01_node_006,size_015_chain_01_node_007,size_015_chain_01,15,chain
size_015_chain_01_node_007,size_015_chain_01_node_008,size_015_chain_01,15,chain
size_015_chain_01_node_008,size_015_chain_01_node_009,size_015_chain_01,15,chain
size_015_chain_01_node_009,size_015_chain_01_node_010,size_015_chain_01,15,chain
size_015_chain_01_node_010,size_015_chain_01_node_011,size_015_chain_01,15,chain
size_015_chain_01_node_011,size_015_chain_01_node_012,size_015_chain_01,15,chain
size_015_chain_01_node_012,size_015_chain_01_node_013,size_015_chain_01,15,chain
size_015_chain_01_node_013,size_015_chain_01_node_014,size_015_chain_01,15,chain
size_015_chain_01_node_014,size_015_chain_01_node_015,size_015_chain_01,15,chain
size_015_star_02_node_001,size_015_star_02_node_002,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_003,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_004,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_005,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_006,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_007,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_008,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_009,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_010,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_011,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_012,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_013,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_014,size_015_star_02,15,star
size_015_star_02_node_001,size_015_star_02_node_015,size_015_star_02,15,star
size_015_cycle_03_node_001,size_015_cycle_03_node_002,size_015_cycle_03,15,cycle
size_015_cycle_03_node_002,size_015_cycle_03_node_003,size_015_cycle_03,15,cycle
size_015_cycle_03_node_003,size_015_cycle_03_node_004,size_015_cycle_03,15,cycle
size_015_cycle_03_node_004,size_015_cycle_03_node_005,size_015_cycle_03,15,cycle
size_015_cycle_03_node_005,size_015_cycle_03_node_006,size_015_cycle_03,15,cycle
size_015_cycle_03_node_006,size_015_cycle_03_node_007,size_015_cycle_03,15,cycle
size_015_cycle_03_node_007,size_015_cycle_03_node_008,size_015_cycle_03,15,cycle
size_015_cycle_03_node_008,size_015_cycle_03_node_009,size_015_cycle_03,15,cycle
size_015_cycle_03_node_009,size_015_cycle_03_node_010,size_015_cycle_03,15,cycle
size_015_cycle_03_node_010,size_015_cycle_03_node_011,size_015_cycle_03,15,cycle
size_015_cycle_03_node_011,size_015_cycle_03_node_012,size_015_cycle_03,15,cycle
size_015_cycle_03_node_012,size_015_cycle_03_node_013,size_015_cycle_03,15,cycle
size_015_cycle_03_node_013,size_015_cycle_03_node_014,size_015_cycle_03,15,cycle
size_015_cycle_03_node_014,size_015_cycle_03_node_015,size_015_cycle_03,15,cycle
size_015_cycle_03_node_015,size_015_cycle_03_node_001,size_015_cycle_03,15,cycle
size_015_binary_tree_04_node_001,size_015_binary_tree_04_node_002,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_001,size_015_binary_tree_04_node_003,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_002,size_015_binary_tree_04_node_004,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_002,size_015_binary_tree_04_node_005,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_003,size_015_binary_tree_04_node_006,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_003,size_015_binary_tree_04_node_007,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_004,size_015_binary_tree_04_node_008,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_004,size_015_binary_tree_04_node_009,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_005,size_015_binary_tree_04_node_010,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_005,size_015_binary_tree_04_node_011,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_006,size_015_binary_tree_04_node_012,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_006,size_015_binary_tree_04_node_013,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_007,size_015_binary_tree_04_node_014,size_015_binary_tree_04,15,binary_tree
size_015_binary_tree_04_node_007,size_015_binary_tree_04_node_015,size_015_binary_tree_04,15,binary_tree
size_016_chain_01_node_001,size_016_chain_01_node_002,size_016_chain_01,16,chain
size_016_chain_01_node_002,size_016_chain_01_node_003,size_016_chain_01,16,chain
size_016_chain_01_node_003,size_016_chain_01_node_004,size_016_chain_01,16,chain
size_016_chain_01_node_004,size_016_chain_01_node_005,size_016_chain_01,16,chain
size_016_chain_01_node_005,size_016_chain_01_node_006,size_016_chain_01,16,chain
size_016_chain_01_node_006,size_016_chain_01_node_007,size_016_chain_01,16,chain
size_016_chain_01_node_007,size_016_chain_01_node_008,size_016_chain_01,16,chain
size_016_chain_01_node_008,size_016_chain_01_node_009,size_016_chain_01,16,chain
size_016_chain_01_node_009,size_016_chain_01_node_010,size_016_chain_01,16,chain
size_016_chain_01_node_010,size_016_chain_01_node_011,size_016_chain_01,16,chain
size_016_chain_01_node_011,size_016_chain_01_node_012,size_016_chain_01,16,chain
size_016_chain_01_node_012,size_016_chain_01_node_013,size_016_chain_01,16,chain
size_016_chain_01_node_013,size_016_chain_01_node_014,size_016_chain_01,16,chain
size_016_chain_01_node_014,size_016_chain_01_node_015,size_016_chain_01,16,chain
size_016_chain_01_node_015,size_016_chain_01_node_016,size_016_chain_01,16,chain
size_016_star_02_node_001,size_016_star_02_node_002,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_003,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_004,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_005,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_006,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_007,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_008,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_009,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_010,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_011,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_012,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_013,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_014,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_015,size_016_star_02,16,star
size_016_star_02_node_001,size_016_star_02_node_016,size_016_star_02,16,star
size_016_cycle_03_node_001,size_016_cycle_03_node_002,size_016_cycle_03,16,cycle
size_016_cycle_03_node_002,size_016_cycle_03_node_003,size_016_cycle_03,16,cycle
size_016_cycle_03_node_003,size_016_cycle_03_node_004,size_016_cycle_03,16,cycle
size_016_cycle_03_node_004,size_016_cycle_03_node_005,size_016_cycle_03,16,cycle
size_016_cycle_03_node_005,size_016_cycle_03_node_006,size_016_cycle_03,16,cycle
size_016_cycle_03_node_006,size_016_cycle_03_node_007,size_016_cycle_03,16,cycle
size_016_cycle_03_node_007,size_016_cycle_03_node_008,size_016_cycle_03,16,cycle
size_016_cycle_03_node_008,size_016_cycle_03_node_009,size_016_cycle_03,16,cycle
size_016_cycle_03_node_009,size_016_cycle_03_node_010,size_016_cycle_03,16,cycle
size_016_cycle_03_node_010,size_016_cycle_03_node_011,size_016_cycle_03,16,cycle
size_016_cycle_03_node_011,size_016_cycle_03_node_012,size_016_cycle_03,16,cycle
size_016_cycle_03_node_012,size_016_cycle_03_node_013,size_016_cycle_03,16,cycle
size_016_cycle_03_node_013,size_016_cycle_03_node_014,size_016_cycle_03,16,cycle
size_016_cycle_03_node_014,size_016_cycle_03_node_015,size_016_cycle_03,16,cycle
size_016_cycle_03_node_015,size_016_cycle_03_node_016,size_016_cycle_03,16,cycle
size_016_cycle_03_node_016,size_016_cycle_03_node_001,size_016_cycle_03,16,cycle
size_016_binary_tree_04_node_001,size_016_binary_tree_04_node_002,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_001,size_016_binary_tree_04_node_003,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_002,size_016_binary_tree_04_node_004,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_002,size_016_binary_tree_04_node_005,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_003,size_016_binary_tree_04_node_006,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_003,size_016_binary_tree_04_node_007,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_004,size_016_binary_tree_04_node_008,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_004,size_016_binary_tree_04_node_009,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_005,size_016_binary_tree_04_node_010,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_005,size_016_binary_tree_04_node_011,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_006,size_016_binary_tree_04_node_012,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_006,size_016_binary_tree_04_node_013,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_007,size_016_binary_tree_04_node_014,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_007,size_016_binary_tree_04_node_015,size_016_binary_tree_04,16,binary_tree
size_016_binary_tree_04_node_008,size_016_binary_tree_04_node_016,size_016_binary_tree_04,16,binary_tree
size_017_chain_01_node_001,size_017_chain_01_node_002,size_017_chain_01,17,chain
size_017_chain_01_node_002,size_017_chain_01_node_003,size_017_chain_01,17,chain
size_017_chain_01_node_003,size_017_chain_01_node_004,size_017_chain_01,17,chain
size_017_chain_01_node_004,size_017_chain_01_node_005,size_017_chain_01,17,chain
size_017_chain_01_node_005,size_017_chain_01_node_006,size_017_chain_01,17,chain
size_017_chain_01_node_006,size_017_chain_01_node_007,size_017_chain_01,17,chain
size_017_chain_01_node_007,size_017_chain_01_node_008,size_017_chain_01,17,chain
size_017_chain_01_node_008,size_017_chain_01_node_009,size_017_chain_01,17,chain
size_017_chain_01_node_009,size_017_chain_01_node_010,size_017_chain_01,17,chain
size_017_chain_01_node_010,size_017_chain_01_node_011,size_017_chain_01,17,chain
size_017_chain_01_node_011,size_017_chain_01_node_012,size_017_chain_01,17,chain
size_017_chain_01_node_012,size_017_chain_01_node_013,size_017_chain_01,17,chain
size_017_chain_01_node_013,size_017_chain_01_node_014,size_017_chain_01,17,chain
size_017_chain_01_node_014,size_017_chain_01_node_015,size_017_chain_01,17,chain
size_017_chain_01_node_015,size_017_chain_01_node_016,size_017_chain_01,17,chain
size_017_chain_01_node_016,size_017_chain_01_node_017,size_017_chain_01,17,chain
size_017_star_02_node_001,size_017_star_02_node_002,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_003,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_004,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_005,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_006,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_007,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_008,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_009,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_010,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_011,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_012,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_013,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_014,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_015,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_016,size_017_star_02,17,star
size_017_star_02_node_001,size_017_star_02_node_017,size_017_star_02,17,star
size_017_cycle_03_node_001,size_017_cycle_03_node_002,size_017_cycle_03,17,cycle
size_017_cycle_03_node_002,size_017_cycle_03_node_003,size_017_cycle_03,17,cycle
